,Iteration,Time,Fitness,Temperature,max_iters
1183,1183,0.0811340610000002,4.0,50,512
1184,1184,0.08118041000000176,3.0,50,512
1185,1185,0.08130068200000551,2.0,50,512
1186,1186,0.08137508199999388,3.0,50,512
1187,1187,0.08141093599999749,3.0,50,512
1188,1188,0.0814460800000063,3.0,50,512
1189,1189,0.08148477599999637,3.0,50,512
1190,1190,0.08152423600000702,3.0,50,512
1191,1191,0.08160362699999268,4.0,50,512
1192,1192,0.08168493300001956,6.0,50,512
1193,1193,0.08172377100001427,4.0,50,512
1194,1194,0.0817624440000202,3.0,50,512
1195,1195,0.08180122000001688,3.0,50,512
1196,1196,0.081836930999998,3.0,50,512
1197,1197,0.08187187199999357,0.0,50,512
1198,1198,0.08191014600001267,3.0,50,512
1199,1199,0.08194906299999616,3.0,50,512
1200,1200,0.08198502700000176,2.0,50,512
1201,1201,0.08202392300000838,0.0,50,512
1202,1202,0.0820630180000137,2.0,50,512
1203,1203,0.08209887099999946,4.0,50,512
1204,1204,0.08213392999999769,2.0,50,512
1205,1205,0.08217241600002012,0.0,50,512
1206,1206,0.08221220600000834,3.0,50,512
1207,1207,0.08224823599999809,3.0,50,512
1208,1208,0.08228337100001681,3.0,50,512
1209,1209,0.08232205300001283,3.0,50,512
1210,1210,0.08235750800000119,6.0,50,512
1211,1211,0.08239703300000656,4.0,50,512
1212,1212,0.08243629200001124,3.0,50,512
1213,1213,0.08247542800000929,4.0,50,512
1214,1214,0.08251122900000496,2.0,50,512
1215,1215,0.08254688700000656,0.0,50,512
1216,1216,0.08258565500000259,3.0,50,512
1217,1217,0.08262157100000422,3.0,50,512
1218,1218,0.08265669100001105,3.0,50,512
1219,1219,0.08269584100000316,2.0,50,512
1220,1220,0.08273575500001584,4.0,50,512
1221,1221,0.08277581699999814,2.0,50,512
1222,1222,0.08281218900000908,4.0,50,512
1223,1223,0.08285137999999392,6.0,50,512
1224,1224,0.08288796200000093,3.0,50,512
1225,1225,0.08292714800001022,3.0,50,512
1226,1226,0.08296695699999646,3.0,50,512
1227,1227,0.0830032340000173,4.0,50,512
1228,1228,0.08304266400000415,2.0,50,512
1229,1229,0.08308248900002013,2.0,50,512
1230,1230,0.08312214200000767,4.0,50,512
1231,1231,0.08315835400000537,3.0,50,512
1232,1232,0.08319355800000494,3.0,50,512
1233,1233,0.08323341900000969,3.0,50,512
1234,1234,0.0832701209999982,4.0,50,512
1235,1235,0.08330989600000294,3.0,50,512
1236,1236,0.08335177399999338,3.0,50,512
1237,1237,0.08339301899999896,3.0,50,512
1238,1238,0.08343005800000469,3.0,50,512
1239,1239,0.08347027100001014,3.0,50,512
1240,1240,0.0835104380000189,3.0,50,512
1241,1241,0.08355054899999459,3.0,50,512
1242,1242,0.08359034500000462,3.0,50,512
1243,1243,0.0836307520000048,3.0,50,512
1244,1244,0.08367102100001489,3.0,50,512
1245,1245,0.08371063600000639,4.0,50,512
1246,1246,0.08375065399999926,6.0,50,512
1247,1247,0.08379072900001461,4.0,50,512
1248,1248,0.08383091000001741,3.0,50,512
1249,1249,0.08387117600000238,4.0,50,512
1250,1250,0.08390815800001405,3.0,50,512
1251,1251,0.08394486200000983,3.0,50,512
1252,1252,0.08398526100000936,4.0,50,512
1253,1253,0.08402239100001907,6.0,50,512
1254,1254,0.08406221900000332,4.0,50,512
1255,1255,0.0841024660000187,3.0,50,512
1256,1256,0.0841432320000024,3.0,50,512
1257,1257,0.08418118299999833,4.0,50,512
1258,1258,0.08421787099999278,3.0,50,512
1259,1259,0.0842582880000009,2.0,50,512
1260,1260,0.08429934100001901,4.0,50,512
1261,1261,0.08433689099999242,3.0,50,512
1262,1262,0.0843734999999981,3.0,50,512
1263,1263,0.0844135000000108,6.0,50,512
1264,1264,0.08445070700000201,3.0,50,512
1265,1265,0.08449100900000417,0.0,50,512
1266,1266,0.08453198000000839,0.0,50,512
1267,1267,0.0845691560000148,0.0,50,512
1268,1268,0.08460668000000737,3.0,50,512
1269,1269,0.08464260100001297,6.0,50,512
1270,1270,0.08467932700000347,3.0,50,512
1271,1271,0.08472058200001698,3.0,50,512
1272,1272,0.08476162900001327,2.0,50,512
1273,1273,0.08479924900001379,4.0,50,512
1274,1274,0.08484007699999552,3.0,50,512
1275,1275,0.08487777300001653,3.0,50,512
1276,1276,0.08491883900001085,3.0,50,512
1277,1277,0.08495661500001006,4.0,50,512
1278,1278,0.0849972869999931,4.0,50,512
1279,1279,0.08503867199999604,3.0,50,512
1280,1280,0.08507970900001283,4.0,50,512
1281,1281,0.08511660100000995,2.0,50,512
1282,1282,0.08515457300001117,4.0,50,512
1283,1283,0.09526492500000927,3.0,50,512
1284,1284,0.09531675300002007,3.0,50,512
1285,1285,0.09536291899999583,3.0,50,512
1286,1286,0.09540280000001644,2.0,50,512
1287,1287,0.09544474500000888,3.0,50,512
1288,1288,0.09548603900000785,2.0,50,512
1289,1289,0.09552385899999649,2.0,50,512
1290,1290,0.09557086200001663,3.0,50,512
1291,1291,0.09561407300000724,3.0,50,512
1292,1292,0.09565547799999763,3.0,50,512
1293,1293,0.09570132999999714,3.0,50,512
1294,1294,0.0957471830000145,2.0,50,512
1295,1295,0.09579270500000803,3.0,50,512
1296,1296,0.09583833499999628,3.0,50,512
1297,1297,0.09587995699999396,4.0,50,512
1298,1298,0.09592455700001778,3.0,50,512
1299,1299,0.09596978999999806,3.0,50,512
1300,1300,0.09601499900000476,6.0,50,512
1301,1301,0.09605644900000243,3.0,50,512
1302,1302,0.09610126699999455,3.0,50,512
1303,1303,0.09614625700001511,3.0,50,512
1304,1304,0.09618789099999958,2.0,50,512
1305,1305,0.09623279600000956,3.0,50,512
1306,1306,0.09627804999999512,3.0,50,512
1307,1307,0.09631950799999345,3.0,50,512
1308,1308,0.09636448300000211,3.0,50,512
1309,1309,0.09640972900001543,3.0,50,512
1310,1310,0.09645507800001951,2.0,50,512
1311,1311,0.096500342000013,0.0,50,512
1312,1312,0.09654555299999856,2.0,50,512
1313,1313,0.09658734100000288,3.0,50,512
1314,1314,0.09662825800000974,3.0,50,512
1315,1315,0.09667269600001305,3.0,50,512
1316,1316,0.09678112099999225,3.0,50,512
1317,1317,0.09682572700000946,3.0,50,512
1318,1318,0.09686847000000398,4.0,50,512
1319,1319,0.0969105030000037,6.0,50,512
1320,1320,0.09695226700000603,3.0,50,512
1321,1321,0.09699369200001229,3.0,50,512
1322,1322,0.09703511099999673,2.0,50,512
1323,1323,0.09707349300001056,0.0,50,512
1324,1324,0.09711477300001548,3.0,50,512
1325,1325,0.09715311300001872,6.0,50,512
1326,1326,0.09719071000000667,3.0,50,512
1327,1327,0.09723197900001423,0.0,50,512
1328,1328,0.09727336099999206,0.0,50,512
1329,1329,0.09731163099999662,2.0,50,512
1330,1330,0.09734954900000048,3.0,50,512
1331,1331,0.0973868600000003,3.0,50,512
1332,1332,0.0974286440000185,3.0,50,512
1333,1333,0.09747052400001621,3.0,50,512
1334,1334,0.09751212200001191,4.0,50,512
1335,1335,0.09755325599999765,6.0,50,512
1336,1336,0.0975952960000086,3.0,50,512
1337,1337,0.09763722700000699,3.0,50,512
1338,1338,0.09767914200000405,2.0,50,512
1339,1339,0.0977175860000159,3.0,50,512
1340,1340,0.09775872400001617,4.0,50,512
1341,1341,0.09779702400001611,3.0,50,512
1342,1342,0.0978385180000032,2.0,50,512
1343,1343,0.09788010200000485,0.0,50,512
1344,1344,0.09791816500001005,2.0,50,512
1345,1345,0.09795627700000864,0.0,50,512
1346,1346,0.09799405900000124,0.0,50,512
1347,1347,0.09803545900001609,3.0,50,512
1348,1348,0.0980739270000015,3.0,50,512
1349,1349,0.09811142500001324,3.0,50,512
1350,1350,0.0981535600000143,4.0,50,512
1351,1351,0.09819582200000809,3.0,50,512
1352,1352,0.0982377410000197,2.0,50,512
1353,1353,0.09827935200002003,4.0,50,512
1354,1354,0.09831806200000415,3.0,50,512
1355,1355,0.09835933900001237,3.0,50,512
1356,1356,0.0984013480000101,3.0,50,512
1357,1357,0.09844057800000883,0.0,50,512
1358,1358,0.09848194900001772,2.0,50,512
1359,1359,0.0985242200000016,3.0,50,512
1360,1360,0.09856338700001288,3.0,50,512
1361,1361,0.09860507100000859,3.0,50,512
1362,1362,0.09864724199999841,3.0,50,512
1363,1363,0.09868946200001005,6.0,50,512
1364,1364,0.09873177599999394,4.0,50,512
1365,1365,0.09877411300001882,3.0,50,512
1366,1366,0.0988165060000199,2.0,50,512
1367,1367,0.09885531300000139,3.0,50,512
1368,1368,0.09889412100000072,3.0,50,512
1369,1369,0.09893294200000469,2.0,50,512
1370,1370,0.09897471900001165,0.0,50,512
1371,1371,0.0990165359999935,3.0,50,512
1372,1372,0.09905533100001662,3.0,50,512
1373,1373,0.09909390100000337,3.0,50,512
1374,1374,0.09913558900001362,3.0,50,512
1375,1375,0.09917803199999753,3.0,50,512
1376,1376,0.09922020700000189,3.0,50,512
1377,1377,0.0992624350000142,3.0,50,512
1378,1378,0.09930492800000934,3.0,50,512
1379,1379,0.09934347099999741,3.0,50,512
1380,1380,0.09938654300000849,3.0,50,512
1381,1381,0.09943040300001371,3.0,50,512
1382,1382,0.09947339699999702,3.0,50,512
1383,1383,0.09951693499999692,3.0,50,512
1384,1384,0.09955960199999936,2.0,50,512
1385,1385,0.09960244500001636,4.0,50,512
1386,1386,0.09964514899999699,2.0,50,512
1387,1387,0.09968459899999971,3.0,50,512
1388,1388,0.0997275860000002,3.0,50,512
1389,1389,0.0997670600000049,3.0,50,512
1390,1390,0.09980954799999608,3.0,50,512
1391,1391,0.09985259399999791,3.0,50,512
1392,1392,0.09989522200001488,4.0,50,512
1393,1393,0.09993428300001028,6.0,50,512
1394,1394,0.0999776900000029,3.0,50,512
1395,1395,0.10002112399999419,0.0,50,512
1396,1396,0.10006407000000195,2.0,50,512
1397,1397,0.10010413099999482,3.0,50,512
1398,1398,0.10014345900000876,3.0,50,512
1399,1399,0.10018625800000791,3.0,50,512
1400,1400,0.1002293829999985,3.0,50,512
1401,1401,0.10026900600001909,3.0,50,512
1402,1402,0.10031309999999394,4.0,50,512
1403,1403,0.10035711000000447,3.0,50,512
1404,1404,0.10040093200001365,4.0,50,512
1405,1405,0.10044401300001482,3.0,50,512
1406,1406,0.1004840530000024,4.0,50,512
1407,1407,0.10052708399999233,2.0,50,512
1408,1408,0.1005679280000038,3.0,50,512
1409,1409,0.10061077500000692,3.0,50,512
1410,1410,0.10065101600000048,3.0,50,512
1411,1411,0.10069399600001816,3.0,50,512
1412,1412,0.10073759100001212,3.0,50,512
1413,1413,0.1007809970000153,4.0,50,512
1414,1414,0.10082415499999797,2.0,50,512
1415,1415,0.10086752600000182,4.0,50,512
1416,1416,0.10091078900001094,3.0,50,512
1417,1417,0.10095098600001506,3.0,50,512
1418,1418,0.10099422000001823,3.0,50,512
1419,1419,0.10103447599999527,2.0,50,512
1420,1420,0.10107801899999913,0.0,50,512
1421,1421,0.10112155300001291,2.0,50,512
1422,1422,0.10116204700000253,3.0,50,512
1423,1423,0.10120197099999473,3.0,50,512
1424,1424,0.10124520900001244,3.0,50,512
1425,1425,0.10128877900001498,3.0,50,512
1426,1426,0.10133275399999775,2.0,50,512
1427,1427,0.10137626300002012,4.0,50,512
1428,1428,0.10142020000000684,2.0,50,512
1429,1429,0.10146084600000904,4.0,50,512
1430,1430,0.10150437100000431,3.0,50,512
1431,1431,0.10154512200000454,3.0,50,512
1432,1432,0.10158970500000919,4.0,50,512
1433,1433,0.10163220699999442,3.0,50,512
1434,1434,0.101676298000001,4.0,50,512
1435,1435,0.10172043800000097,3.0,50,512
1436,1436,0.10176129900000319,3.0,50,512
1437,1437,0.10180519300001833,2.0,50,512
1438,1438,0.10184626100001992,3.0,50,512
1439,1439,0.10188998900000001,3.0,50,512
1440,1440,0.10193089200001282,2.0,50,512
1441,1441,0.1019751210000095,4.0,50,512
1442,1442,0.10201943800001345,2.0,50,512
1443,1443,0.10206107600001246,3.0,50,512
1444,1444,0.10210547900001643,4.0,50,512
1445,1445,0.10214689500000418,3.0,50,512
1446,1446,0.10219087800001603,4.0,50,512
1447,1447,0.10223512600001072,2.0,50,512
1448,1448,0.1022765090000064,3.0,50,512
1449,1449,0.10232068800002025,3.0,50,512
1450,1450,0.10236189600001921,3.0,50,512
1451,1451,0.10240592799999604,2.0,50,512
1452,1452,0.10245038300001852,4.0,50,512
1453,1453,0.10249503599999343,3.0,50,512
1454,1454,0.10253637200000298,3.0,50,512
1455,1455,0.10258060000001024,3.0,50,512
1456,1456,0.10262183700001515,3.0,50,512
1457,1457,0.10266584100000387,3.0,50,512
1458,1458,0.10271062800001118,3.0,50,512
1459,1459,0.10275521200000526,3.0,50,512
1460,1460,0.10280003299999407,4.0,50,512
1461,1461,0.1028447190000179,6.0,50,512
1462,1462,0.10288920499999676,4.0,50,512
1463,1463,0.10293374200000471,2.0,50,512
1464,1464,0.10297858800001336,3.0,50,512
1465,1465,0.10302025800001502,2.0,50,512
1466,1466,0.10306151200001068,3.0,50,512
1467,1467,0.10310609100000079,3.0,50,512
1468,1468,0.10314790900000048,3.0,50,512
1469,1469,0.10319236700001966,4.0,50,512
1470,1470,0.10323735000000056,3.0,50,512
1471,1471,0.10328274600001919,3.0,50,512
1472,1472,0.10332829700001867,4.0,50,512
1473,1473,0.10337041799999724,2.0,50,512
1474,1474,0.10341529999999466,3.0,50,512
1475,1475,0.10346080900001198,2.0,50,512
1476,1476,0.10350320500000976,2.0,50,512
1477,1477,0.10354817000001049,3.0,50,512
1478,1478,0.10359039799999437,4.0,50,512
1479,1479,0.10363173199999665,6.0,50,512
1480,1480,0.10367770600001336,3.0,50,512
1481,1481,0.10372348800001419,0.0,50,512
1482,1482,0.10376883099999645,0.0,50,512
1483,1483,0.10381116100001009,2.0,50,512
1484,1484,0.10385285600000316,2.0,50,512
1485,1485,0.1038942870000028,4.0,50,512
1486,1486,0.10394051100001889,3.0,50,512
1487,1487,0.10398229800000536,3.0,50,512
1488,1488,0.10402863699999898,3.0,50,512
1489,1489,0.10407187500001669,3.0,50,512
1490,1490,0.10411789799999838,3.0,50,512
1491,1491,0.10416358000000514,2.0,50,512
1492,1492,0.10420924600001058,0.0,50,512
1493,1493,0.10425508700001274,2.0,50,512
1494,1494,0.1042977090000079,0.0,50,512
1495,1495,0.1043396439999924,0.0,50,512
1496,1496,0.1043853360000071,2.0,50,512
1497,1497,0.10442786300001217,3.0,50,512
1498,1498,0.10446990700000924,3.0,50,512
1499,1499,0.1045163200000161,3.0,50,512
1500,1500,0.10456572600000413,0.0,50,512
1501,1501,0.10463297300000818,3.0,50,512
1502,1502,0.10473482800000511,6.0,50,512
1503,1503,0.104778739000011,4.0,50,512
1504,1504,0.10482505800001718,3.0,50,512
1505,1505,0.10487125599999558,4.0,50,512
1506,1506,0.10491479699999218,3.0,50,512
1507,1507,0.10495920200000342,4.0,50,512
1508,1508,0.10500655000001302,2.0,50,512
1509,1509,0.1050497939999957,2.0,50,512
1510,1510,0.10509577300001638,0.0,50,512
1511,1511,0.10513924299999644,0.0,50,512
1512,1512,0.10518169499999885,0.0,50,512
1513,1513,0.10536699499999713,2.0,50,512
1514,1514,0.10554229000001669,3.0,50,512
1515,1515,0.10559577399999398,2.0,50,512
1516,1516,0.10564742100001467,3.0,50,512
1517,1517,0.10569742600000609,3.0,50,512
1518,1518,0.10574285300000952,3.0,50,512
1519,1519,0.10579101900000865,3.0,50,512
1520,1520,0.10583896400001436,2.0,50,512
1521,1521,0.10588637899999753,0.0,50,512
1522,1522,0.10593361400000845,0.0,50,512
1523,1523,0.1059782309999946,0.0,50,512
1524,1524,0.10602145900000437,0.0,50,512
1525,1525,0.1060645759999943,3.0,50,512
1526,1526,0.10610847899999953,3.0,50,512
1527,1527,0.10615210099999217,2.0,50,512
1528,1528,0.10620048900000256,3.0,50,512
1529,1529,0.10624868100001095,3.0,50,512
1530,1530,0.10629311799999641,3.0,50,512
1531,1531,0.10634032500001922,4.0,50,512
1532,1532,0.10638779699999645,3.0,50,512
1533,1533,0.10643504000000803,3.0,50,512
1534,1534,0.10648245699999848,3.0,50,512
1535,1535,0.10652666400000044,4.0,50,512
1536,1536,0.10657367499999282,4.0,100,512
1537,1537,0.10662122900001236,3.0,100,512
1538,1538,0.10666858400000478,2.0,100,512
1539,1539,4.140600000823724e-05,0.0,100,512
1540,1540,0.00022565699998722266,3.0,100,512
1541,1541,0.011792891999988342,3.0,100,512
1542,1542,0.02342794399999093,3.0,100,512
1543,1543,0.023474854999989248,3.0,100,512
1544,1544,0.034757006999996065,2.0,100,512
1545,1545,0.03480791900000213,3.0,100,512
1546,1546,0.034847361000004184,3.0,100,512
1547,1547,0.034883839999992006,3.0,100,512
1548,1548,0.04607838399999764,3.0,100,512
1549,1549,0.04612811900000224,4.0,100,512
1550,1550,0.046167203000010204,3.0,100,512
1551,1551,0.04620292799998538,3.0,100,512
1552,1552,0.04623704799999473,3.0,100,512
1553,1553,0.046270628000002034,3.0,100,512
1554,1554,0.04630087900000035,3.0,100,512
1555,1555,0.046333914999991066,4.0,100,512
1556,1556,0.05750672799999279,3.0,100,512
1557,1557,0.05755414000000769,2.0,100,512
1558,1558,0.05759291199998984,2.0,100,512
1559,1559,0.057628778999998076,3.0,100,512
1560,1560,0.057660462999990614,3.0,100,512
1561,1561,0.05769143000000554,3.0,100,512
1562,1562,0.05772142600000052,3.0,100,512
1563,1563,0.0577561929999888,3.0,100,512
1564,1564,0.05779114500001015,0.0,100,512
1565,1565,0.05782540699999572,2.0,100,512
1566,1566,0.05785992700000975,4.0,100,512
1567,1567,0.05789378399998668,3.0,100,512
1568,1568,0.057924412999994956,2.0,100,512
1569,1569,0.05795774099999562,4.0,100,512
1570,1570,0.057991487000009556,3.0,100,512
1571,1571,0.05802166899999861,3.0,100,512
1572,1572,0.06967431699999338,2.0,100,512
1573,1573,0.06972701300000494,4.0,100,512
1574,1574,0.06976289799999336,3.0,100,512
1575,1575,0.06980005799999844,4.0,100,512
1576,1576,0.06983223899999302,6.0,100,512
1577,1577,0.06986677999998392,4.0,100,512
1578,1578,0.06989785199999687,3.0,100,512
1579,1579,0.06993178299998704,3.0,100,512
1580,1580,0.06996641500001033,3.0,100,512
1581,1581,0.07002415599998812,3.0,100,512
1582,1582,0.07006939199999351,3.0,100,512
1583,1583,0.07010308499999951,3.0,100,512
1584,1584,0.07013717999998903,3.0,100,512
1585,1585,0.07017216099998791,3.0,100,512
1586,1586,0.07020812900000806,2.0,100,512
1587,1587,0.07024289000000294,0.0,100,512
1588,1588,0.07027723299998456,3.0,100,512
1589,1589,0.07031130799998664,0.0,100,512
1590,1590,0.07034266400000888,3.0,100,512
1591,1591,0.07037318299998674,3.0,100,512
1592,1592,0.07040737299999478,3.0,100,512
1593,1593,0.07043814700000439,3.0,100,512
1594,1594,0.07047216099999787,3.0,100,512
1595,1595,0.07050650599998676,3.0,100,512
1596,1596,0.07054077699999084,3.0,100,512
1597,1597,0.0705745850000028,3.0,100,512
1598,1598,0.07060906099999897,3.0,100,512
1599,1599,0.07064333099998521,3.0,100,512
1600,1600,0.07067743299998597,3.0,100,512
1601,1601,0.0707116439999993,3.0,100,512
1602,1602,0.07074563599999806,3.0,100,512
1603,1603,0.07078008299998828,3.0,100,512
1604,1604,0.08327459299999873,6.0,100,512
1605,1605,0.08332358499998804,3.0,100,512
1606,1606,0.0833639630000107,6.0,100,512
1607,1607,0.08340179499998612,3.0,100,512
1608,1608,0.08343819399999575,0.0,100,512
1609,1609,0.0834713319999878,2.0,100,512
1610,1610,0.08350677399999995,3.0,100,512
1611,1611,0.08353942499999789,4.0,100,512
1612,1612,0.08357211699998857,2.0,100,512
1613,1613,0.08360776899999678,4.0,100,512
1614,1614,0.08364296599998511,6.0,100,512
1615,1615,0.08367855399998803,4.0,100,512
1616,1616,0.08371064199999978,3.0,100,512
1617,1617,0.08374534800000788,3.0,100,512
1618,1618,0.08378015200000277,3.0,100,512
1619,1619,0.08381365599998958,3.0,100,512
1620,1620,0.08384527600000524,3.0,100,512
1621,1621,0.08388067799998566,3.0,100,512
1622,1622,0.08391607499999054,3.0,100,512
1623,1623,0.08395142199998418,4.0,100,512
1624,1624,0.0839862660000108,6.0,100,512
1625,1625,0.08402131099998655,3.0,100,512
1626,1626,0.08405268199999227,3.0,100,512
1627,1627,0.0840888820000032,3.0,100,512
1628,1628,0.08412504300000023,2.0,100,512
1629,1629,0.08415784600001075,4.0,100,512
1630,1630,0.08419329899999184,3.0,100,512
1631,1631,0.08422888699999476,3.0,100,512
1632,1632,0.08426112000000785,3.0,100,512
1633,1633,0.08429605099999549,6.0,100,512
1634,1634,0.08432840899999405,4.0,100,512
1635,1635,0.08436364599998569,3.0,100,512
1636,1636,0.08439960199999064,3.0,100,512
1637,1637,0.08443560899999625,3.0,100,512
1638,1638,0.0844685600000048,3.0,100,512
1639,1639,0.0845008489999941,3.0,100,512
1640,1640,0.0845359710000082,0.0,100,512
1641,1641,0.08457136799998466,3.0,100,512
1642,1642,0.08460677700000474,6.0,100,512
1643,1643,0.08464227400000368,4.0,100,512
1644,1644,0.084674385999989,2.0,100,512
1645,1645,0.08470945700000243,4.0,100,512
1646,1646,0.08474538400000142,2.0,100,512
1647,1647,0.08477823399999806,4.0,100,512
1648,1648,0.08481046099998935,6.0,100,512
1649,1649,0.08484583800000678,3.0,100,512
1650,1650,0.08487873999999351,6.0,100,512
1651,1651,0.08491454800000042,3.0,100,512
1652,1652,0.08495046400000206,3.0,100,512
1653,1653,0.08498630799999773,3.0,100,512
1654,1654,0.08502293699999086,4.0,100,512
1655,1655,0.08505576700000006,2.0,100,512
1656,1656,0.08509184999999775,4.0,100,512
1657,1657,0.08512851399999022,2.0,100,512
1658,1658,0.0851648599999919,4.0,100,512
1659,1659,0.08519766500000969,6.0,100,512
1660,1660,0.08523418999999421,4.0,100,512
1661,1661,0.08526676099998554,3.0,100,512
1662,1662,0.08530264199998783,3.0,100,512
1663,1663,0.08533918099999482,3.0,100,512
1664,1664,0.08537311899999622,3.0,100,512
1665,1665,0.08540579099999945,0.0,100,512
1666,1666,0.08544261299999789,2.0,100,512
1667,1667,0.08547964799998908,3.0,100,512
1668,1668,0.09826774999999088,2.0,100,512
1669,1669,0.09831720500000074,3.0,100,512
1670,1670,0.09836100600000464,3.0,100,512
1671,1671,0.09840214600001218,3.0,100,512
1672,1672,0.09843884099998945,4.0,100,512
1673,1673,0.09847818200000802,2.0,100,512
1674,1674,0.09851753099999883,4.0,100,512
1675,1675,0.09855674799999292,3.0,100,512
1676,1676,0.09859546799998498,4.0,100,512
1677,1677,0.09863051499999642,6.0,100,512
1678,1678,0.09866862300000889,3.0,100,512
1679,1679,0.09870379399998797,0.0,100,512
1680,1680,0.09874271699999326,3.0,100,512
1681,1681,0.09878200500000389,0.0,100,512
1682,1682,0.0988176600000088,3.0,100,512
1683,1683,0.09885260999999446,3.0,100,512
1684,1684,0.09889068600000428,2.0,100,512
1685,1685,0.09892574700000978,4.0,100,512
1686,1686,0.09896381300001167,3.0,100,512
1687,1687,0.0990027619999978,3.0,100,512
1688,1688,0.09903814699998748,3.0,100,512
1689,1689,0.09907662999998479,3.0,100,512
1690,1690,0.09911182700000154,3.0,100,512
1691,1691,0.09914977500000077,3.0,100,512
1692,1692,0.09919169599999123,4.0,100,512
1693,1693,0.09923101699999393,6.0,100,512
1694,1694,0.09926990299999261,4.0,100,512
1695,1695,0.09930881099998601,3.0,100,512
1696,1696,0.09934767900000452,3.0,100,512
1697,1697,0.09938644900000781,3.0,100,512
1698,1698,0.09942186500001071,3.0,100,512
1699,1699,0.09945702799998912,3.0,100,512
1700,1700,0.09949516899999367,6.0,100,512
1701,1701,0.09953371200001015,4.0,100,512
1702,1702,0.09957269599999563,2.0,100,512
1703,1703,0.09961161499998639,4.0,100,512
1704,1704,0.09965053700000226,6.0,100,512
1705,1705,0.09968656099999862,4.0,100,512
1706,1706,0.09972160199998825,3.0,100,512
1707,1707,0.09975962199999344,3.0,100,512
1708,1708,0.09979842300000996,3.0,100,512
1709,1709,0.09983462499999973,3.0,100,512
1710,1710,0.0998699699999861,6.0,100,512
1711,1711,0.099908580999994,4.0,100,512
1712,1712,0.09994754100000591,3.0,100,512
1713,1713,0.09998690599999804,2.0,100,512
1714,1714,0.10002617899999677,0.0,100,512
1715,1715,0.1000619479999898,2.0,100,512
1716,1716,0.10009765600000264,3.0,100,512
1717,1717,0.10013295900000685,2.0,100,512
1718,1718,0.10016838699999653,3.0,100,512
1719,1719,0.10020769900000914,3.0,100,512
1720,1720,0.1002478759999974,0.0,100,512
1721,1721,0.10028452399998855,0.0,100,512
1722,1722,0.10032406199999855,3.0,100,512
1723,1723,0.10036404900000662,3.0,100,512
1724,1724,0.10040007599999967,2.0,100,512
1725,1725,0.10043533600000387,4.0,100,512
1726,1726,0.10047572499999546,2.0,100,512
1727,1727,0.10051563100000749,4.0,100,512
1728,1728,0.10055166199998666,6.0,100,512
1729,1729,0.10059130400000527,3.0,100,512
1730,1730,0.10062773499998912,0.0,100,512
1731,1731,0.10066731099999515,2.0,100,512
1732,1732,0.10070701699999063,4.0,100,512
1733,1733,0.10074343499999827,3.0,100,512
1734,1734,0.10077951799999596,4.0,100,512
1735,1735,0.10081854099999532,2.0,100,512
1736,1736,0.10085848700001065,0.0,100,512
1737,1737,0.10089472399999977,3.0,100,512
1738,1738,0.10093391099999849,3.0,100,512
1739,1739,0.1009703009999896,3.0,100,512
1740,1740,0.10100632399999654,4.0,100,512
1741,1741,0.10104592299998671,3.0,100,512
1742,1742,0.10108601400000339,4.0,100,512
1743,1743,0.1011254549999876,6.0,100,512
1744,1744,0.10116529100000093,4.0,100,512
1745,1745,0.10120290300000079,6.0,100,512
1746,1746,0.10124339300000429,4.0,100,512
1747,1747,0.10128395800001044,3.0,100,512
1748,1748,0.10132129100000498,2.0,100,512
1749,1749,0.10136113999999452,3.0,100,512
1750,1750,0.10139810900000157,3.0,100,512
1751,1751,0.10143445599999268,3.0,100,512
1752,1752,0.10147100399998976,4.0,100,512
1753,1753,0.10151069599999119,3.0,100,512
1754,1754,0.10155066999999462,3.0,100,512
1755,1755,0.10159116899998821,2.0,100,512
1756,1756,0.10163136899998904,0.0,100,512
1757,1757,0.1016683080000007,2.0,100,512
1758,1758,0.10170812199999091,3.0,100,512
1759,1759,0.10174494299999992,3.0,100,512
1760,1760,0.10178145300000097,6.0,100,512
1761,1761,0.10182129099999315,4.0,100,512
1762,1762,0.10186163500000589,3.0,100,512
1763,1763,0.10190195699999549,3.0,100,512
1764,1764,0.10194209499999829,6.0,100,512
1765,1765,0.10197893000000136,3.0,100,512
1766,1766,0.10201612500000579,3.0,100,512
1767,1767,0.102056331,4.0,100,512
1768,1768,0.10209695300000021,2.0,100,512
1769,1769,0.10213439000000335,0.0,100,512
1770,1770,0.10217515900001217,3.0,100,512
1771,1771,0.10221613799998863,3.0,100,512
1772,1772,0.10225408700000571,4.0,100,512
1773,1773,0.10229170299999168,3.0,100,512
1774,1774,0.10233239699999785,3.0,100,512
1775,1775,0.10237337999998886,3.0,100,512
1776,1776,0.10241423900001223,4.0,100,512
1777,1777,0.1024517049999929,3.0,100,512
1778,1778,0.10249227299999575,3.0,100,512
1779,1779,0.10253345999998942,3.0,100,512
1780,1780,0.10257445999999959,3.0,100,512
1781,1781,0.10261217600000805,4.0,100,512
1782,1782,0.10265265900000031,2.0,100,512
1783,1783,0.10269363599999792,0.0,100,512
1784,1784,0.10273495300000945,3.0,100,512
1785,1785,0.10277657200001045,3.0,100,512
1786,1786,0.10281453299998589,4.0,100,512
1787,1787,0.10285183400000619,6.0,100,512
1788,1788,0.10289276899999322,3.0,100,512
1789,1789,0.10293378099999018,3.0,100,512
