,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
1039,1039,0.2860921639999674,10.0,True,200,0.75,512
1040,1040,0.29214213899996366,10.0,True,200,0.75,512
1041,1041,0.29817652499997394,10.0,True,200,0.75,512
1042,1042,0.3042462049999699,10.0,True,200,0.75,512
1043,1043,0.310289154999964,10.0,True,200,0.75,512
1044,1044,0.3167004059999954,10.0,True,200,0.75,512
1045,1045,0.32296744399997124,10.0,True,200,0.75,512
1046,1046,0.32901631599997927,10.0,True,200,0.75,512
1047,1047,0.33523053999999775,10.0,True,200,0.75,512
1048,1048,0.34142080799995256,10.0,True,200,0.75,512
1049,1049,0.34763238199997204,10.0,True,200,0.75,512
1050,1050,0.3535889919999704,10.0,True,200,0.75,512
1051,1051,0.3598353489999795,10.0,True,200,0.75,512
1052,1052,0.36599117999998043,10.0,True,200,0.75,512
1053,1053,0.372020091999957,10.0,True,200,0.75,512
1054,1054,0.37827036400000225,10.0,True,200,0.75,512
1055,1055,0.38423461999997244,10.0,True,200,0.75,512
1056,1056,0.3902620499999898,10.0,True,200,0.75,512
1057,1057,0.39678091499996526,10.0,True,200,0.75,512
1058,1058,0.4025636289999852,10.0,True,200,0.75,512
1059,1059,0.40871578700000555,10.0,True,200,0.75,512
1060,1060,0.4145696739999494,10.0,True,200,0.75,512
1061,1061,0.4204871359999629,10.0,True,200,0.75,512
1062,1062,0.4264008049999575,10.0,True,200,0.75,512
1063,1063,0.4324532849999514,10.0,True,200,0.75,512
1064,1064,0.43827953999999636,10.0,True,200,0.75,512
1065,1065,0.4440640779999967,10.0,True,200,0.75,512
1066,1066,0.4499404569999683,10.0,True,200,0.75,512
1067,1067,0.45574172999999973,10.0,True,200,0.75,512
1068,1068,0.4614848459999621,10.0,True,200,0.75,512
1069,1069,0.47735201399996186,10.0,True,200,0.75,512
1070,1070,0.48358358699999826,10.0,True,200,0.75,512
1071,1071,0.4892993519999891,10.0,True,200,0.75,512
1072,1072,0.4950074939999922,10.0,True,200,0.75,512
1073,1073,0.5007159419999994,10.0,True,200,0.75,512
1074,1074,0.5063654150000048,10.0,True,200,0.75,512
1075,1075,0.5120695449999744,10.0,True,200,0.75,512
1076,1076,0.5178474439999832,10.0,True,200,0.75,512
1077,1077,0.5235230039999692,10.0,True,200,0.75,512
1078,1078,0.5293091460000028,10.0,True,200,0.75,512
1079,1079,0.5352977699999997,10.0,True,200,0.75,512
1080,1080,0.540945287999989,10.0,True,200,0.75,512
1081,1081,0.5465377679999506,10.0,True,200,0.75,512
1082,1082,0.5520852569999875,10.0,True,200,0.75,512
1083,1083,0.5576846189999856,10.0,True,200,0.75,512
1084,1084,0.5634749779999879,10.0,True,200,0.75,512
1085,1085,0.5701713929999528,10.0,True,200,0.75,512
1086,1086,0.5766477880000025,10.0,True,200,0.75,512
1087,1087,0.5829195399999776,10.0,True,200,0.75,512
1088,1088,0.588722673999996,10.0,True,200,0.75,512
1089,1089,0.594462491999991,10.0,True,200,0.75,512
1090,1090,0.6007763009999962,10.0,True,200,0.75,512
1091,1091,0.6065354479999883,10.0,True,200,0.75,512
1092,1092,0.6121498539999948,10.0,True,200,0.75,512
1093,1093,0.6178648529999577,10.0,True,200,0.75,512
1094,1094,0.6242861689999586,10.0,True,200,0.75,512
1095,1095,0.6301285209999605,10.0,True,200,0.75,512
1096,1096,0.6358715679999705,10.0,True,200,0.75,512
1097,1097,0.6415898049999669,10.0,True,200,0.75,512
1098,1098,0.6471983369999634,10.0,True,200,0.75,512
1099,1099,0.652826355000002,10.0,True,200,0.75,512
1100,1100,0.6589044059999765,10.0,True,200,0.75,512
1101,1101,0.664789423000002,10.0,True,200,0.75,512
1102,1102,0.670767780999995,10.0,True,200,0.75,512
1103,1103,0.6768929479999883,10.0,True,200,0.75,512
1104,1104,0.6832518629999527,10.0,True,200,0.75,512
1105,1105,0.689040551000005,10.0,True,200,0.75,512
1106,1106,0.6951464569999644,10.0,True,200,0.75,512
1107,1107,0.7007567320000021,10.0,True,200,0.75,512
1108,1108,0.7063703320000059,10.0,True,200,0.75,512
1109,1109,0.7121846119999873,10.0,True,200,0.75,512
1110,1110,0.7186770579999688,10.0,True,200,0.75,512
1111,1111,0.7245108329999539,10.0,True,200,0.75,512
1112,1112,0.7315715429999727,10.0,True,200,0.75,512
1113,1113,0.7373401719999606,10.0,True,200,0.75,512
1114,1114,0.7431061469999918,10.0,True,200,0.75,512
1115,1115,0.7495460650000041,10.0,True,200,0.75,512
1116,1116,0.7556606160000001,10.0,True,200,0.75,512
1117,1117,0.7614652209999804,10.0,True,200,0.75,512
1118,1118,0.7675017029999935,10.0,True,200,0.75,512
1119,1119,0.773232395999969,10.0,True,200,0.75,512
1120,1120,0.7796905349999861,10.0,True,200,0.75,512
1121,1121,0.7856318169999668,10.0,True,200,0.75,512
1122,1122,0.791353651999998,10.0,True,200,0.75,512
1123,1123,0.7974669500000005,10.0,True,200,0.75,512
1124,1124,0.8033425749999878,10.0,True,200,0.75,512
1125,1125,0.8093449090000036,10.0,True,200,0.75,512
1126,1126,0.8155479319999586,10.0,True,200,0.75,512
1127,1127,0.8213997739999854,10.0,True,200,0.75,512
1128,1128,0.8276583169999867,10.0,True,200,0.75,512
1129,1129,0.833714572999952,10.0,True,200,0.75,512
1130,1130,0.8395345289999909,10.0,True,200,0.75,512
1131,1131,0.845556576999968,10.0,True,200,0.75,512
1132,1132,0.8514631789999498,10.0,True,200,0.75,512
1133,1133,0.8687370369999599,10.0,True,200,0.75,512
1134,1134,0.874687243999972,10.0,True,200,0.75,512
1135,1135,0.8806488449999961,10.0,True,200,0.75,512
1136,1136,0.8864588870000034,10.0,True,200,0.75,512
1137,1137,0.8922062169999663,10.0,True,200,0.75,512
1138,1138,0.8977712249999854,10.0,True,200,0.75,512
1139,1139,0.9033480339999755,10.0,True,200,0.75,512
1140,1140,0.9091546509999944,10.0,True,200,0.75,512
1141,1141,0.9152444489999993,10.0,True,200,0.75,512
1142,1142,0.9209387739999784,10.0,True,200,0.75,512
1143,1143,0.9276314459999639,10.0,True,200,0.75,512
1144,1144,0.9341392329999962,10.0,True,200,0.75,512
1145,1145,0.9398856859999682,10.0,True,200,0.75,512
1146,1146,0.945695451000006,10.0,True,200,0.75,512
1147,1147,0.9514971349999541,10.0,True,200,0.75,512
1148,1148,0.9572666959999765,10.0,True,200,0.75,512
1149,1149,0.9630543889999785,10.0,True,200,0.75,512
1150,1150,0.968829841999991,10.0,True,200,0.75,512
1151,1151,0.9746032889999583,10.0,True,200,0.75,512
1152,1152,0.9805366459999618,10.0,True,200,0.75,512
1153,1153,0.9862615649999498,10.0,True,200,0.75,512
1154,1154,0.9919859329999667,10.0,True,200,0.75,512
1155,1155,0.9976725070000043,10.0,True,200,0.75,512
1156,1156,1.003387035000003,10.0,True,200,0.75,512
1157,1157,1.0090796259999593,10.0,True,200,0.75,512
1158,1158,1.015669685999967,10.0,True,200,0.75,512
1159,1159,1.0217654979999793,10.0,True,200,0.75,512
1160,1160,1.0275833169999942,10.0,True,200,0.75,512
1161,1161,1.0339349770000013,10.0,True,200,0.75,512
1162,1162,1.0397173529999577,10.0,True,200,0.75,512
1163,1163,1.0458883529999525,10.0,True,200,0.75,512
1164,1164,1.0514959329999556,10.0,True,200,0.75,512
1165,1165,1.0570731419999788,10.0,True,200,0.75,512
1166,1166,1.0629193099999839,10.0,True,200,0.75,512
1167,1167,1.0693574359999616,10.0,True,200,0.75,512
1168,1168,1.0757249429999547,10.0,True,200,0.75,512
1169,1169,1.0813372429999504,10.0,True,200,0.75,512
1170,1170,1.0871117949999984,10.0,True,200,0.75,512
1171,1171,1.0927197789999923,10.0,True,200,0.75,512
1172,1172,1.098587848999955,10.0,True,200,0.75,512
1173,1173,1.1050650119999545,10.0,True,200,0.75,512
1174,1174,1.1106921819999798,10.0,True,200,0.75,512
1175,1175,1.116347037999958,10.0,True,200,0.75,512
1176,1176,1.1219549959999995,10.0,True,200,0.75,512
1177,1177,1.127522229999954,10.0,True,200,0.75,512
1178,1178,1.1331312799999864,10.0,True,200,0.75,512
1179,1179,1.1396787919999838,10.0,True,200,0.75,512
1180,1180,1.145593316999964,10.0,True,200,0.75,512
1181,1181,1.151224567999975,10.0,True,200,0.75,512
1182,1182,1.1568968299999938,10.0,True,200,0.75,512
1183,1183,1.163019505999955,10.0,True,200,0.75,512
1184,1184,1.1698938689999636,10.0,True,200,0.75,512
1185,1185,1.1758286099999964,10.0,True,200,0.75,512
1186,1186,1.1816582870000047,10.0,True,200,0.75,512
1187,1187,1.1875465809999923,10.0,True,200,0.75,512
1188,1188,1.1932932299999948,10.0,True,200,0.75,512
1189,1189,1.199138391999952,10.0,True,200,0.75,512
1190,1190,1.2048466579999513,10.0,True,200,0.75,512
1191,1191,1.2105424709999966,10.0,True,200,0.75,512
1192,1192,1.2162240330000031,10.0,True,200,0.75,512
1193,1193,1.222023385,10.0,True,200,0.75,512
1194,1194,1.2278309519999766,10.0,True,200,0.75,512
1195,1195,1.2341825839999956,10.0,True,200,0.75,512
1196,1196,1.2399921349999659,10.0,True,200,0.75,512
1197,1197,1.2456712469999616,10.0,True,200,0.75,512
1198,1198,1.2516017879999595,10.0,True,200,0.75,512
1199,1199,1.2571900359999972,10.0,True,200,0.75,512
1200,1200,1.2633775339999715,10.0,True,200,0.75,512
1201,1201,1.2698434010000028,10.0,True,200,0.75,512
1202,1202,1.2766236679999565,10.0,True,200,0.75,512
1203,1203,1.2830689580000012,10.0,True,200,0.75,512
1204,1204,1.289197038999987,10.0,True,200,0.75,512
1205,1205,1.2950795439999752,10.0,True,200,0.75,512
1206,1206,1.3007835999999884,10.0,True,200,0.75,512
1207,1207,1.3065123810000046,10.0,True,200,0.75,512
1208,1208,1.3122016680000002,10.0,True,200,0.75,512
1209,1209,1.3179684950000023,10.0,True,200,0.75,512
1210,1210,1.323858897999969,10.0,True,200,0.75,512
1211,1211,1.329548289999991,10.0,True,200,0.75,512
1212,1212,1.3352087289999872,10.0,True,200,0.75,512
1213,1213,1.3408158169999638,10.0,True,200,0.75,512
1214,1214,1.3463976979999757,10.0,True,200,0.75,512
1215,1215,1.3520059449999735,10.0,True,200,0.75,512
1216,1216,1.3576038619999622,10.0,True,200,0.75,512
1217,1217,1.3634847829999899,10.0,True,200,0.75,512
1218,1218,1.3693384729999707,10.0,True,200,0.75,512
1219,1219,1.3750230019999776,10.0,True,200,0.75,512
1220,1220,1.380680262999988,10.0,True,200,0.75,512
1221,1221,1.3864047639999626,10.0,True,200,0.75,512
1222,1222,1.3920579279999856,10.0,True,200,0.75,512
1223,1223,1.3977700570000025,10.0,True,200,0.75,512
1224,1224,1.4034214149999684,10.0,True,200,0.75,512
1225,1225,1.409227181999995,10.0,True,200,0.75,512
1226,1226,1.4149335399999927,10.0,True,200,0.75,512
1227,1227,1.420848411999998,10.0,True,200,0.75,512
1228,1228,1.4267411280000033,10.0,True,200,0.75,512
1229,1229,1.4326616609999974,10.0,True,200,0.75,512
1230,1230,1.438499336999996,10.0,True,200,0.75,512
1231,1231,1.4442011790000038,10.0,True,200,0.75,512
1232,1232,1.450054018000003,10.0,True,200,0.75,512
1233,1233,1.455829969999968,10.0,True,200,0.75,512
1234,1234,1.4617027769999709,10.0,True,200,0.75,512
1235,1235,1.4676224079999542,10.0,True,200,0.75,512
1236,1236,1.473618647999956,10.0,True,200,0.75,512
1237,1237,1.4793147499999577,10.0,True,200,0.75,512
1238,1238,1.485085989999959,10.0,True,200,0.75,512
1239,1239,1.49096106799999,10.0,True,200,0.75,512
1240,1240,1.497102065999968,10.0,True,200,0.75,512
1241,1241,1.503374124000004,10.0,True,200,0.75,512
1242,1242,1.5098336739999922,10.0,True,200,0.75,512
1243,1243,1.5163582969999538,10.0,True,200,0.75,512
1244,1244,1.523003330999984,10.0,True,200,0.75,512
1245,1245,1.530032164999966,10.0,True,200,0.75,512
1246,1246,1.5364082449999614,10.0,True,200,0.75,512
1247,1247,1.5423321139999757,10.0,True,200,0.75,512
1248,1248,1.5485176009999577,10.0,True,200,0.75,512
1249,1249,1.5544192449999628,10.0,True,200,0.75,512
1250,1250,1.5605596759999685,10.0,True,200,0.75,512
1251,1251,1.566916219999996,10.0,True,200,0.75,512
1252,1252,1.573222525999995,10.0,True,200,0.75,512
1253,1253,1.5796438989999615,10.0,True,200,0.75,512
1254,1254,1.5857438339999703,10.0,True,200,0.75,512
1255,1255,1.5917382359999692,10.0,True,200,0.75,512
1256,1256,1.5977295429999572,10.0,True,200,0.75,512
1257,1257,1.603835594999964,10.0,True,200,0.75,512
1258,1258,1.6099322389999884,10.0,True,200,0.75,512
1259,1259,1.616036706999978,10.0,True,200,0.75,512
1260,1260,1.6219215569999506,10.0,True,200,0.75,512
1261,1261,1.6400444180000022,10.0,True,200,0.75,512
1262,1262,1.6459870439999804,10.0,True,200,0.75,512
1263,1263,1.651966189999996,10.0,True,200,0.75,512
1264,1264,1.657919671000002,10.0,True,200,0.75,512
1265,1265,1.664198306000003,10.0,True,200,0.75,512
1266,1266,1.6702159139999821,10.0,True,200,0.75,512
1267,1267,1.676155021999989,10.0,True,200,0.75,512
1268,1268,1.6822088330000042,10.0,True,200,0.75,512
1269,1269,1.6883367229999635,10.0,True,200,0.75,512
1270,1270,1.6941965329999675,10.0,True,200,0.75,512
1271,1271,1.70030326899996,10.0,True,200,0.75,512
1272,1272,1.7062540079999735,10.0,True,200,0.75,512
1273,1273,1.7123013549999655,10.0,True,200,0.75,512
1274,1274,1.718352288999995,10.0,True,200,0.75,512
1275,1275,1.7243025849999754,10.0,True,200,0.75,512
1276,1276,1.7306848689999583,10.0,True,200,0.75,512
1277,1277,1.7365880739999966,10.0,True,200,0.75,512
1278,1278,1.7424643800000013,10.0,True,200,0.75,512
1279,1279,1.749250270999994,10.0,True,200,0.75,512
1280,1280,1.7562970039999755,10.0,True,200,0.75,512
1281,1281,1.7639560259999598,10.0,True,200,0.75,512
1282,1282,1.7713486299999772,10.0,True,200,0.75,512
1283,1283,1.7784079029999589,10.0,True,200,0.75,512
1284,1284,1.785306157999969,10.0,True,200,0.75,512
1285,1285,1.792141307999998,10.0,True,200,0.75,512
1286,1286,1.7989374189999694,10.0,True,200,0.75,512
1287,1287,1.8056341599999541,10.0,True,200,0.75,512
1288,1288,1.8126403530000061,10.0,True,200,0.75,512
1289,1289,1.8194014359999642,10.0,True,200,0.75,512
1290,1290,1.8264676419999546,10.0,True,200,0.75,512
1291,1291,1.8335808619999625,10.0,True,200,0.75,512
1292,1292,1.8405366199999662,10.0,True,200,0.75,512
1293,1293,1.8475326839999866,10.0,True,200,0.75,512
1294,1294,1.8544888399999877,10.0,True,200,0.75,512
1295,1295,1.8614631680000002,10.0,True,200,0.75,512
1296,1296,1.8683797049999953,10.0,True,200,0.75,512
1297,1297,1.8751521369999864,10.0,True,200,0.75,512
1298,1298,1.8816982149999717,10.0,True,200,0.75,512
1299,1299,1.8879735119999737,10.0,True,200,0.75,512
1300,1300,1.893953281999984,10.0,True,200,0.75,512
1301,1301,1.8999697909999895,10.0,True,200,0.75,512
1302,1302,1.9059500230000026,10.0,True,200,0.75,512
1303,1303,1.912149842999952,10.0,True,200,0.75,512
1304,1304,1.918314923999958,10.0,True,200,0.75,512
1305,1305,1.924207717999991,10.0,True,200,0.75,512
1306,1306,1.9303622379999865,10.0,True,200,0.75,512
1307,1307,1.9362806849999856,10.0,True,200,0.75,512
1308,1308,1.9423201469999753,10.0,True,200,0.75,512
1309,1309,1.9494958419999762,10.0,True,200,0.75,512
1310,1310,1.9561982919999537,10.0,True,200,0.75,512
1311,1311,1.9624901469999827,10.0,True,200,0.75,512
1312,1312,1.968495369999971,10.0,True,200,0.75,512
1313,1313,1.9744408969999654,10.0,True,200,0.75,512
1314,1314,1.9803341850000038,10.0,True,200,0.75,512
1315,1315,1.986134676000006,10.0,True,200,0.75,512
1316,1316,1.9920342449999566,10.0,True,200,0.75,512
1317,1317,1.9979951990000018,10.0,True,200,0.75,512
1318,1318,2.003771051000001,10.0,True,200,0.75,512
1319,1319,2.009576049999964,10.0,True,200,0.75,512
1320,1320,2.01546998799995,10.0,True,200,0.75,512
1321,1321,2.0214267989999826,10.0,True,200,0.75,512
1322,1322,2.0272833719999994,10.0,True,200,0.75,512
1323,1323,2.0331122519999667,10.0,True,200,0.75,512
1324,1324,2.0389103829999726,10.0,True,200,0.75,512
1325,1325,2.0447690319999765,10.0,True,200,0.75,512
1326,1326,2.050645879000001,10.0,True,200,0.75,512
1327,1327,2.056487474999983,10.0,True,200,0.75,512
1328,1328,2.0623870189999707,10.0,True,200,0.75,512
1329,1329,2.0683546729999875,10.0,True,200,0.75,512
1330,1330,2.074297190999971,10.0,True,200,0.75,512
1331,1331,2.0801978089999693,10.0,True,200,0.75,512
1332,1332,2.0860751699999582,10.0,True,200,0.75,512
1333,1333,2.091828671999963,10.0,True,200,0.75,512
1334,1334,2.097668905999967,10.0,True,200,0.75,512
1335,1335,2.1035613239999975,10.0,True,200,0.75,512
1336,1336,2.109812958999953,10.0,True,200,0.75,512
1337,1337,2.1157352149999724,10.0,True,200,0.75,512
1338,1338,2.1217435019999584,10.0,True,200,0.75,512
1339,1339,2.1284373129999494,10.0,True,200,0.75,512
1340,1340,2.1346695049999767,10.0,True,200,0.75,512
1341,1341,2.1402586049999854,10.0,True,200,0.75,512
1342,1342,2.1461310959999764,10.0,True,200,0.75,512
1343,1343,2.152060265999978,10.0,True,200,0.75,512
1344,1344,2.1580427369999597,10.0,True,200,0.75,512
1345,1345,2.163772900999959,10.0,True,200,0.75,512
1346,1346,2.1697908369999936,10.0,True,200,0.75,512
1347,1347,2.175723215000005,10.0,True,200,0.75,512
1348,1348,2.181582943999956,10.0,True,200,0.75,512
1349,1349,2.187306006999961,10.0,True,200,0.75,512
1350,1350,2.1932445089999533,10.0,True,200,0.75,512
1351,1351,2.1991827059999878,10.0,True,200,0.75,512
1352,1352,2.205177968999976,10.0,True,200,0.75,512
1353,1353,2.2110409559999766,10.0,True,200,0.75,512
1354,1354,2.216930284,10.0,True,200,0.75,512
1355,1355,2.222764091999977,10.0,True,200,0.75,512
1356,1356,2.228678930000001,10.0,True,200,0.75,512
1357,1357,2.234707119999996,10.0,True,200,0.75,512
1358,1358,2.240485656999965,10.0,True,200,0.75,512
1359,1359,2.2463853239999594,10.0,True,200,0.75,512
1360,1360,2.252123964999953,10.0,True,200,0.75,512
1361,1361,2.257943963999992,10.0,True,200,0.75,512
1362,1362,2.2639787709999837,10.0,True,200,0.75,512
1363,1363,2.2699616529999957,10.0,True,200,0.75,512
1364,1364,2.2758723659999873,10.0,True,200,0.75,512
1365,1365,2.2818267549999973,10.0,True,200,0.75,512
1366,1366,2.288018395999984,10.0,True,200,0.75,512
1367,1367,2.2942368799999713,10.0,True,200,0.75,512
1368,1368,2.2999193239999727,10.0,True,200,0.75,512
1369,1369,2.305696044000001,10.0,True,200,0.75,512
1370,1370,2.311623089999955,10.0,True,200,0.75,512
1371,1371,2.3176378239999735,10.0,True,200,0.75,512
1372,1372,2.323314241999981,10.0,True,200,0.75,512
1373,1373,2.3293607459999635,10.0,True,200,0.75,512
1374,1374,2.3352660420000007,10.0,True,200,0.75,512
1375,1375,2.3411151039999822,10.0,True,200,0.75,512
1376,1376,2.3468031439999777,10.0,True,200,0.75,512
1377,1377,2.3526016440000035,10.0,True,200,0.75,512
1378,1378,2.3584705039999676,10.0,True,200,0.75,512
1379,1379,2.3643593569999553,10.0,True,200,0.75,512
1380,1380,2.370118738999963,10.0,True,200,0.75,512
1381,1381,2.376369084999965,10.0,True,200,0.75,512
1382,1382,2.3827513889999636,10.0,True,200,0.75,512
1383,1383,2.38866804099996,10.0,True,200,0.75,512
1384,1384,2.394667629999958,10.0,True,200,0.75,512
1385,1385,2.400565316999973,10.0,True,200,0.75,512
1386,1386,2.406369154999993,10.0,True,200,0.75,512
1387,1387,2.412330201999964,10.0,True,200,0.75,512
1388,1388,2.4180962309999927,10.0,True,200,0.75,512
1389,1389,2.42399902599999,10.0,True,200,0.75,512
1390,1390,2.4299915279999595,10.0,True,200,0.75,512
1391,1391,2.435692388999996,10.0,True,200,0.75,512
1392,1392,2.4413000659999966,10.0,True,200,0.75,512
1393,1393,2.4468893459999776,10.0,True,200,0.75,512
1394,1394,2.452520665999998,10.0,True,200,0.75,512
1395,1395,2.4581519939999907,10.0,True,200,0.75,512
1396,1396,2.463737501999958,10.0,True,200,0.75,512
1397,1397,2.469598795999957,10.0,True,200,0.75,512
1398,1398,2.475259449999953,10.0,True,200,0.75,512
1399,1399,2.4809681639999894,10.0,True,200,0.75,512
1400,1400,2.4865649039999767,10.0,True,200,0.75,512
1401,1401,2.4921610079999823,10.0,True,200,0.75,512
1402,1402,2.4977821569999605,10.0,True,200,0.75,512
1403,1403,2.503362289999984,10.0,True,200,0.75,512
1404,1404,2.5089432489999695,10.0,True,200,0.75,512
1405,1405,2.51451889599997,10.0,True,200,0.75,512
1406,1406,2.520303713999965,10.0,True,200,0.75,512
1407,1407,2.5259686249999618,10.0,True,200,0.75,512
1408,1408,2.531568538999977,10.0,True,200,0.75,512
1409,1409,2.5371664569999552,10.0,True,200,0.75,512
1410,1410,2.542786691999993,10.0,True,200,0.75,512
1411,1411,2.548392261999993,10.0,True,200,0.75,512
1412,1412,2.554026491000002,10.0,True,200,0.75,512
1413,1413,2.560141310000006,10.0,True,200,0.75,512
1414,1414,2.565736676999961,10.0,True,200,0.75,512
1415,1415,2.571393422999961,10.0,True,200,0.75,512
1416,1416,2.577013652000005,10.0,True,200,0.75,512
1417,1417,2.5826042169999823,10.0,True,200,0.75,512
1418,1418,2.5882739799999968,10.0,True,200,0.75,512
1419,1419,2.5938542109999503,10.0,True,200,0.75,512
1420,1420,2.599339706999956,10.0,True,200,0.75,512
1421,1421,2.6047993619999943,10.0,True,200,0.75,512
1422,1422,2.6114496609999946,10.0,True,200,0.75,512
1423,1423,2.618203906999952,10.0,True,200,0.75,512
1424,1424,2.624052796000001,10.0,True,200,0.75,512
1425,1425,2.6297029419999944,10.0,True,200,0.75,512
1426,1426,2.6353034669999715,10.0,True,200,0.75,512
1427,1427,2.6411275730000057,10.0,True,200,0.75,512
1428,1428,2.6482065170000055,10.0,True,200,0.75,512
1429,1429,2.654503009999985,10.0,True,200,0.75,512
1430,1430,2.660704113999998,10.0,True,200,0.75,512
1431,1431,2.667053014999965,10.0,True,200,0.75,512
1432,1432,2.6732267360000037,10.0,True,200,0.75,512
1433,1433,2.680318672999988,10.0,True,200,0.75,512
1434,1434,2.6861371299999632,10.0,True,200,0.75,512
1435,1435,2.691919516999974,10.0,True,200,0.75,512
1436,1436,2.69872901399998,10.0,True,200,0.75,512
1437,1437,2.704511858999979,10.0,True,200,0.75,512
1438,1438,2.7103001680000034,10.0,True,200,0.75,512
1439,1439,2.716536165999969,10.0,True,200,0.75,512
1440,1440,2.722381628999983,10.0,True,200,0.75,512
1441,1441,2.728588806999994,10.0,True,200,0.75,512
1442,1442,2.734597576999988,10.0,True,200,0.75,512
1443,1443,2.740800801999967,10.0,True,200,0.75,512
1444,1444,2.7466735979999726,10.0,True,200,0.75,512
1445,1445,2.7524379159999626,10.0,True,200,0.75,512
1446,1446,2.7582535129999997,10.0,True,200,0.75,512
1447,1447,2.766735288999996,10.0,True,200,0.75,512
1448,1448,2.773032495999985,10.0,True,200,0.75,512
1449,1449,2.7814557269999796,10.0,True,200,0.75,512
1450,1450,2.7873461109999766,10.0,True,200,0.75,512
1451,1451,2.7933430519999547,10.0,True,200,0.75,512
1452,1452,2.799456286999998,10.0,True,200,0.75,512
1453,1453,2.8055643849999683,10.0,True,200,0.75,512
1454,1454,2.811845352999967,10.0,True,200,0.75,512
1455,1455,2.817961728,10.0,True,200,0.75,512
1456,1456,2.8238154869999903,10.0,True,200,0.75,512
1457,1457,2.830639168999994,10.0,True,200,0.75,512
1458,1458,2.836590782999963,10.0,True,200,0.75,512
1459,1459,2.842501019999986,10.0,True,200,0.75,512
1460,1460,2.8483791729999552,10.0,True,200,0.75,512
1461,1461,2.8541959089999978,10.0,True,200,0.75,512
1462,1462,2.8602504139999496,10.0,True,200,0.75,512
1463,1463,2.866083003999961,10.0,True,200,0.75,512
1464,1464,2.871842891999961,10.0,True,200,0.75,512
1465,1465,2.877879486999973,10.0,True,200,0.75,512
1466,1466,2.8837779059999775,10.0,True,200,0.75,512
1467,1467,2.889560392999954,10.0,True,200,0.75,512
1468,1468,2.895517245999997,10.0,True,200,0.75,512
1469,1469,2.9014955619999796,10.0,True,200,0.75,512
1470,1470,2.9074480470000026,10.0,True,200,0.75,512
1471,1471,2.9133534909999526,10.0,True,200,0.75,512
1472,1472,2.9191419829999745,10.0,True,200,0.75,512
1473,1473,2.924895539999966,10.0,True,200,0.75,512
1474,1474,2.9307194630000026,10.0,True,200,0.75,512
1475,1475,2.9365402799999742,10.0,True,200,0.75,512
1476,1476,2.9423893539999995,10.0,True,200,0.75,512
1477,1477,2.948353827999995,10.0,True,200,0.75,512
1478,1478,2.954331252999964,10.0,True,200,0.75,512
1479,1479,2.9602423939999767,10.0,True,200,0.75,512
1480,1480,2.9662001049999844,10.0,True,200,0.75,512
1481,1481,2.9721678889999907,10.0,True,200,0.75,512
1482,1482,2.9782481379999695,10.0,True,200,0.75,512
1483,1483,2.9841279749999785,10.0,True,200,0.75,512
1484,1484,2.989911382999992,10.0,True,200,0.75,512
1485,1485,2.995692617999964,10.0,True,200,0.75,512
1486,1486,3.0014164489999757,10.0,True,200,0.75,512
1487,1487,3.0070922819999737,10.0,True,200,0.75,512
1488,1488,3.0132271139999602,10.0,True,200,0.75,512
1489,1489,3.018964983999979,10.0,True,200,0.75,512
1490,1490,3.0246542609999665,10.0,True,200,0.75,512
1491,1491,3.031086201999983,10.0,True,200,0.75,512
1492,1492,3.0368393309999533,10.0,True,200,0.75,512
1493,1493,3.042706647999978,10.0,True,200,0.75,512
1494,1494,3.048737824,10.0,True,200,0.75,512
1495,1495,3.0543610549999585,10.0,True,200,0.75,512
1496,1496,3.060027505999983,10.0,True,200,0.75,512
1497,1497,3.065788167999983,10.0,True,200,0.75,512
1498,1498,3.0714091379999786,10.0,True,200,0.75,512
1499,1499,3.0771678039999983,10.0,True,200,0.75,512
1500,1500,3.0831977789999883,10.0,True,200,0.75,512
1501,1501,3.088845671999991,10.0,True,200,0.75,512
1502,1502,3.0947776609999664,10.0,True,200,0.75,512
