,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
724,256,0.0,62.897041403,"[1, 0, 0, 1, 0]",75,512,39
725,512,0.0,63.378888075000006,"[1, 0, 0, 1, 0]",75,512,39
726,0,3.0,63.555913917,"[1, 1, 0, 0, 1]",75,512,40
727,1,3.0,63.55734048800001,"[1, 1, 0, 0, 1]",75,512,40
728,2,3.0,63.73343960700001,"[1, 1, 0, 0, 1]",75,512,40
729,4,2.0,63.91412668000001,"[0, 1, 0, 0, 1]",75,512,40
730,8,0.0,64.09483810900001,"[0, 1, 1, 0, 1]",75,512,40
731,16,0.0,64.276912585,"[0, 1, 1, 0, 1]",75,512,40
732,32,0.0,64.481765287,"[0, 1, 1, 0, 1]",75,512,40
733,64,0.0,64.700153047,"[0, 1, 1, 0, 1]",75,512,40
734,128,0.0,64.97043181800001,"[0, 1, 1, 0, 1]",75,512,40
735,256,0.0,65.32188787300001,"[0, 1, 1, 0, 1]",75,512,40
736,512,0.0,65.868329989,"[0, 1, 1, 0, 1]",75,512,40
737,0,3.0,66.050366908,"[0, 1, 1, 1, 0]",75,512,41
738,1,3.0,66.05184855,"[0, 1, 1, 1, 0]",75,512,41
739,2,3.0,66.233958095,"[0, 1, 1, 1, 0]",75,512,41
740,4,3.0,66.419861629,"[0, 1, 1, 1, 0]",75,512,41
741,8,2.0,66.60535048700001,"[0, 1, 1, 0, 0]",75,512,41
742,16,2.0,66.796408605,"[0, 1, 1, 0, 0]",75,512,41
743,32,0.0,67.000368992,"[0, 1, 1, 0, 1]",75,512,41
744,64,0.0,67.221776121,"[0, 1, 1, 0, 1]",75,512,41
745,128,0.0,67.482083219,"[0, 1, 1, 0, 1]",75,512,41
746,256,0.0,67.866018649,"[0, 1, 1, 0, 1]",75,512,41
747,512,0.0,68.37597756000001,"[0, 1, 1, 0, 1]",75,512,41
748,0,3.0,68.563658546,"[1, 1, 0, 0, 0]",75,512,42
749,1,3.0,68.56512854900001,"[1, 1, 0, 0, 0]",75,512,42
750,2,3.0,68.749613118,"[1, 1, 0, 0, 0]",75,512,42
751,4,2.0,68.935143197,"[1, 1, 0, 1, 0]",75,512,42
752,8,0.0,69.12129561900001,"[1, 0, 0, 1, 0]",75,512,42
753,16,0.0,69.313979841,"[1, 0, 0, 1, 0]",75,512,42
754,32,0.0,69.518236602,"[1, 0, 0, 1, 0]",75,512,42
755,64,0.0,69.744264016,"[1, 0, 0, 1, 0]",75,512,42
756,128,0.0,70.017336544,"[1, 0, 0, 1, 0]",75,512,42
757,256,0.0,70.367945955,"[1, 0, 0, 1, 0]",75,512,42
758,512,0.0,70.88783673100001,"[1, 0, 0, 1, 0]",75,512,42
759,0,4.0,71.072469666,"[0, 1, 0, 0, 0]",75,512,43
760,1,3.0,71.074008021,"[1, 1, 0, 0, 0]",75,512,43
761,2,3.0,71.25735828500001,"[1, 1, 0, 0, 0]",75,512,43
762,4,3.0,71.44421406800001,"[1, 1, 0, 0, 0]",75,512,43
763,8,3.0,71.636864496,"[1, 1, 0, 0, 0]",75,512,43
764,16,0.0,71.832269683,"[1, 0, 0, 1, 0]",75,512,43
765,32,0.0,72.041552509,"[1, 0, 0, 1, 0]",75,512,43
766,64,0.0,72.291717999,"[1, 0, 0, 1, 0]",75,512,43
767,128,0.0,72.567238755,"[1, 0, 0, 1, 0]",75,512,43
768,256,0.0,72.921589825,"[1, 0, 0, 1, 0]",75,512,43
769,512,0.0,73.449397973,"[1, 0, 0, 1, 0]",75,512,43
770,0,3.0,73.658724956,"[1, 0, 1, 0, 1]",75,512,44
771,1,3.0,73.660226701,"[1, 0, 1, 0, 1]",75,512,44
772,2,3.0,73.847017909,"[1, 0, 1, 0, 1]",75,512,44
773,4,2.0,74.034310244,"[0, 0, 1, 0, 1]",75,512,44
774,8,0.0,74.240268318,"[0, 1, 1, 0, 1]",75,512,44
775,16,0.0,74.439769547,"[0, 1, 1, 0, 1]",75,512,44
776,32,0.0,74.64560401600001,"[0, 1, 1, 0, 1]",75,512,44
777,64,0.0,74.882768028,"[0, 1, 1, 0, 1]",75,512,44
778,128,0.0,75.15621395000001,"[0, 1, 1, 0, 1]",75,512,44
779,256,0.0,75.511000505,"[0, 1, 1, 0, 1]",75,512,44
780,512,0.0,76.060436677,"[0, 1, 1, 0, 1]",75,512,44
781,0,2.0,76.252385657,"[0, 1, 0, 0, 1]",75,512,45
782,1,2.0,76.253973982,"[0, 1, 0, 0, 1]",75,512,45
783,2,2.0,76.442972862,"[0, 1, 0, 0, 1]",75,512,45
784,4,2.0,76.63139545,"[0, 1, 0, 0, 1]",75,512,45
785,8,0.0,76.823932207,"[0, 1, 1, 0, 1]",75,512,45
786,16,0.0,77.02251426400001,"[0, 1, 1, 0, 1]",75,512,45
787,32,0.0,77.232846771,"[0, 1, 1, 0, 1]",75,512,45
788,64,0.0,77.466603416,"[0, 1, 1, 0, 1]",75,512,45
789,128,0.0,77.743223457,"[0, 1, 1, 0, 1]",75,512,45
790,256,0.0,78.111289388,"[0, 1, 1, 0, 1]",75,512,45
791,512,0.0,78.660690491,"[0, 1, 1, 0, 1]",75,512,45
792,0,3.0,78.864170285,"[1, 0, 1, 0, 1]",75,512,46
793,1,3.0,78.866147533,"[1, 0, 1, 0, 1]",75,512,46
794,2,3.0,79.085498695,"[1, 0, 1, 0, 1]",75,512,46
795,4,3.0,79.28143173800001,"[1, 0, 1, 0, 1]",75,512,46
796,8,2.0,79.48431841600001,"[0, 0, 1, 0, 1]",75,512,46
797,16,2.0,79.691141613,"[0, 0, 1, 0, 1]",75,512,46
798,32,0.0,79.905498703,"[0, 1, 1, 0, 1]",75,512,46
799,64,0.0,80.140700391,"[0, 1, 1, 0, 1]",75,512,46
800,128,0.0,80.422380472,"[0, 1, 1, 0, 1]",75,512,46
801,256,0.0,80.79251335400001,"[0, 1, 1, 0, 1]",75,512,46
802,512,0.0,81.34605018500001,"[0, 1, 1, 0, 1]",75,512,46
803,0,3.0,81.538624438,"[1, 1, 0, 0, 0]",75,512,47
804,1,3.0,81.5402809,"[1, 1, 0, 0, 0]",75,512,47
805,2,3.0,81.734100326,"[1, 1, 0, 0, 0]",75,512,47
806,4,2.0,81.929841898,"[1, 1, 0, 1, 0]",75,512,47
807,8,2.0,82.131239111,"[1, 1, 0, 1, 0]",75,512,47
808,16,0.0,82.335120755,"[1, 0, 0, 1, 0]",75,512,47
809,32,0.0,82.560672456,"[1, 0, 0, 1, 0]",75,512,47
810,64,0.0,82.798313549,"[1, 0, 0, 1, 0]",75,512,47
811,128,0.0,83.08005448,"[1, 0, 0, 1, 0]",75,512,47
812,256,0.0,83.453992181,"[1, 0, 0, 1, 0]",75,512,47
813,512,0.0,84.01950285400001,"[1, 0, 0, 1, 0]",75,512,47
814,0,4.0,84.237526637,"[1, 0, 1, 1, 1]",75,512,48
815,1,2.0,84.23921004,"[1, 0, 0, 1, 1]",75,512,48
816,2,0.0,84.45359438,"[1, 0, 0, 1, 0]",75,512,48
817,4,0.0,84.674428842,"[1, 0, 0, 1, 0]",75,512,48
818,8,0.0,84.89282688200001,"[1, 0, 0, 1, 0]",75,512,48
819,16,0.0,85.099937567,"[1, 0, 0, 1, 0]",75,512,48
820,32,0.0,85.32183145500001,"[1, 0, 0, 1, 0]",75,512,48
821,64,0.0,85.560620726,"[1, 0, 0, 1, 0]",75,512,48
822,128,0.0,85.850166121,"[1, 0, 0, 1, 0]",75,512,48
823,256,0.0,86.23588865400001,"[1, 0, 0, 1, 0]",75,512,48
824,512,0.0,86.81094148700001,"[1, 0, 0, 1, 0]",75,512,48
825,0,3.0,87.01496682,"[1, 0, 0, 0, 0]",75,512,49
826,1,3.0,87.016685136,"[1, 0, 0, 0, 0]",75,512,49
827,2,3.0,87.2167542,"[1, 0, 0, 0, 0]",75,512,49
828,4,3.0,87.419497558,"[1, 0, 0, 0, 0]",75,512,49
829,8,3.0,87.620992237,"[1, 0, 0, 0, 0]",75,512,49
830,16,0.0,87.829713369,"[1, 0, 0, 1, 0]",75,512,49
831,32,0.0,88.051606668,"[1, 0, 0, 1, 0]",75,512,49
832,64,0.0,88.29677930700001,"[1, 0, 0, 1, 0]",75,512,49
833,128,0.0,88.58697111400001,"[1, 0, 0, 1, 0]",75,512,49
834,256,0.0,88.974334486,"[1, 0, 0, 1, 0]",75,512,49
835,512,0.0,89.558501543,"[1, 0, 0, 1, 0]",75,512,49
836,0,2.0,89.755478924,"[0, 0, 1, 0, 1]",75,512,50
837,1,2.0,89.757184627,"[0, 0, 1, 0, 1]",75,512,50
838,2,2.0,89.968363283,"[0, 0, 1, 0, 1]",75,512,50
839,4,2.0,90.18677935000001,"[0, 0, 1, 0, 1]",75,512,50
840,8,0.0,90.393591782,"[0, 1, 1, 0, 1]",75,512,50
841,16,0.0,90.613434031,"[0, 1, 1, 0, 1]",75,512,50
842,32,0.0,90.84066297700001,"[0, 1, 1, 0, 1]",75,512,50
843,64,0.0,91.091275808,"[0, 1, 1, 0, 1]",75,512,50
844,128,0.0,91.40902082000001,"[0, 1, 1, 0, 1]",75,512,50
845,256,0.0,91.804187909,"[0, 1, 1, 0, 1]",75,512,50
846,512,0.0,92.40073608600001,"[0, 1, 1, 0, 1]",75,512,50
847,0,3.0,92.607370712,"[1, 0, 0, 0, 0]",75,512,51
848,1,3.0,92.609569296,"[1, 0, 0, 0, 0]",75,512,51
849,2,0.0,92.816202178,"[1, 0, 0, 1, 0]",75,512,51
850,4,0.0,93.020786477,"[1, 0, 0, 1, 0]",75,512,51
851,8,0.0,93.229235475,"[1, 0, 0, 1, 0]",75,512,51
852,16,0.0,93.444118118,"[1, 0, 0, 1, 0]",75,512,51
853,32,0.0,93.66758283,"[1, 0, 0, 1, 0]",75,512,51
854,64,0.0,93.919574655,"[1, 0, 0, 1, 0]",75,512,51
855,128,0.0,94.21949989000001,"[1, 0, 0, 1, 0]",75,512,51
856,256,0.0,94.6201803,"[1, 0, 0, 1, 0]",75,512,51
857,512,0.0,95.287651585,"[1, 0, 0, 1, 0]",75,512,51
858,0,6.0,95.49144259100001,"[1, 1, 1, 1, 1]",75,512,52
859,1,4.0,95.49321499,"[1, 1, 0, 1, 1]",75,512,52
860,2,2.0,95.703902066,"[1, 0, 0, 1, 1]",75,512,52
861,4,0.0,95.91279723000001,"[1, 0, 0, 1, 0]",75,512,52
862,8,0.0,96.127737478,"[1, 0, 0, 1, 0]",75,512,52
863,16,0.0,96.34369279500001,"[1, 0, 0, 1, 0]",75,512,52
864,32,0.0,96.576808984,"[1, 0, 0, 1, 0]",75,512,52
865,64,0.0,96.837810804,"[1, 0, 0, 1, 0]",75,512,52
866,128,0.0,97.14553666100001,"[1, 0, 0, 1, 0]",75,512,52
867,256,0.0,97.569831941,"[1, 0, 0, 1, 0]",75,512,52
868,512,0.0,98.253560197,"[1, 0, 0, 1, 0]",75,512,52
869,0,3.0,98.464457806,"[0, 0, 1, 1, 1]",75,512,53
870,1,3.0,98.466213227,"[0, 0, 1, 1, 1]",75,512,53
871,2,3.0,98.674774764,"[0, 0, 1, 1, 1]",75,512,53
872,4,2.0,98.88692749100001,"[0, 0, 1, 0, 1]",75,512,53
873,8,0.0,99.10184874000001,"[0, 1, 1, 0, 1]",75,512,53
874,16,0.0,99.32460425800001,"[0, 1, 1, 0, 1]",75,512,53
875,32,0.0,99.55637377400001,"[0, 1, 1, 0, 1]",75,512,53
876,64,0.0,99.813143589,"[0, 1, 1, 0, 1]",75,512,53
877,128,0.0,100.168155244,"[0, 1, 1, 0, 1]",75,512,53
878,256,0.0,100.58711449,"[0, 1, 1, 0, 1]",75,512,53
879,512,0.0,101.21473156500001,"[0, 1, 1, 0, 1]",75,512,53
880,0,3.0,101.430057092,"[0, 1, 0, 1, 1]",75,512,54
881,1,3.0,101.431902432,"[0, 1, 0, 1, 1]",75,512,54
882,2,3.0,101.642846293,"[0, 1, 0, 1, 1]",75,512,54
883,4,3.0,101.855640726,"[0, 1, 0, 1, 1]",75,512,54
884,8,3.0,102.07566311000001,"[0, 1, 0, 1, 1]",75,512,54
885,16,2.0,102.30043457800001,"[0, 1, 0, 0, 1]",75,512,54
886,32,0.0,102.541475858,"[0, 1, 1, 0, 1]",75,512,54
887,64,0.0,102.810056902,"[0, 1, 1, 0, 1]",75,512,54
888,128,0.0,103.133207138,"[0, 1, 1, 0, 1]",75,512,54
889,256,0.0,103.55457630000001,"[0, 1, 1, 0, 1]",75,512,54
890,512,0.0,104.189948204,"[0, 1, 1, 0, 1]",75,512,54
891,0,3.0,104.404061423,"[1, 1, 0, 0, 1]",75,512,55
892,1,3.0,104.405948752,"[1, 1, 0, 0, 1]",75,512,55
893,2,3.0,104.61552154900001,"[1, 1, 0, 0, 1]",75,512,55
894,4,3.0,104.832183082,"[1, 1, 0, 0, 1]",75,512,55
895,8,3.0,105.051533037,"[1, 1, 0, 0, 1]",75,512,55
896,16,2.0,105.282372827,"[0, 1, 0, 0, 1]",75,512,55
897,32,0.0,105.536086185,"[0, 1, 1, 0, 1]",75,512,55
898,64,0.0,105.821187824,"[0, 1, 1, 0, 1]",75,512,55
899,128,0.0,106.142254706,"[0, 1, 1, 0, 1]",75,512,55
900,256,0.0,106.57170623,"[0, 1, 1, 0, 1]",75,512,55
901,512,0.0,107.239569692,"[0, 1, 1, 0, 1]",75,512,55
902,0,3.0,107.454772057,"[0, 1, 1, 1, 0]",75,512,56
903,1,3.0,107.456737817,"[0, 1, 1, 1, 0]",75,512,56
904,2,2.0,107.677673332,"[0, 1, 1, 0, 0]",75,512,56
905,4,2.0,107.898654891,"[0, 1, 1, 0, 0]",75,512,56
906,8,2.0,108.127978071,"[0, 1, 1, 0, 0]",75,512,56
907,16,0.0,108.35733270200001,"[0, 1, 1, 0, 1]",75,512,56
908,32,0.0,108.60588839100001,"[0, 1, 1, 0, 1]",75,512,56
909,64,0.0,108.877888573,"[0, 1, 1, 0, 1]",75,512,56
910,128,0.0,109.202003176,"[0, 1, 1, 0, 1]",75,512,56
911,256,0.0,109.632134492,"[0, 1, 1, 0, 1]",75,512,56
912,512,0.0,110.292844426,"[0, 1, 1, 0, 1]",75,512,56
913,0,4.0,110.511756014,"[1, 0, 1, 1, 1]",75,512,57
914,1,3.0,110.513662227,"[1, 0, 1, 0, 1]",75,512,57
915,2,3.0,110.730695688,"[1, 0, 1, 0, 1]",75,512,57
916,4,3.0,110.955491994,"[1, 0, 1, 0, 1]",75,512,57
917,8,3.0,111.18108440500001,"[1, 0, 1, 0, 1]",75,512,57
918,16,0.0,111.41552567,"[0, 1, 1, 0, 1]",75,512,57
919,32,0.0,111.659162262,"[0, 1, 1, 0, 1]",75,512,57
920,64,0.0,111.93710367899999,"[0, 1, 1, 0, 1]",75,512,57
921,128,0.0,112.26466098099999,"[0, 1, 1, 0, 1]",75,512,57
922,256,0.0,112.70810702700001,"[0, 1, 1, 0, 1]",75,512,57
923,512,0.0,113.375706278,"[0, 1, 1, 0, 1]",75,512,57
924,0,4.0,113.600684073,"[0, 1, 0, 0, 0]",75,512,58
925,1,2.0,113.602738593,"[0, 1, 1, 0, 0]",75,512,58
926,2,2.0,113.83094791600001,"[0, 1, 1, 0, 0]",75,512,58
927,4,2.0,114.05912030100001,"[0, 1, 1, 0, 0]",75,512,58
928,8,0.0,114.288267075,"[0, 1, 1, 0, 1]",75,512,58
929,16,0.0,114.52673715200001,"[0, 1, 1, 0, 1]",75,512,58
930,32,0.0,114.785460433,"[0, 1, 1, 0, 1]",75,512,58
931,64,0.0,115.063999422,"[0, 1, 1, 0, 1]",75,512,58
932,128,0.0,115.399928407,"[0, 1, 1, 0, 1]",75,512,58
933,256,0.0,115.84420065399999,"[0, 1, 1, 0, 1]",75,512,58
934,512,0.0,116.520516216,"[0, 1, 1, 0, 1]",75,512,58
935,0,3.0,116.78456777299999,"[0, 0, 0, 1, 1]",75,512,59
936,1,3.0,116.786794507,"[0, 0, 0, 1, 1]",75,512,59
937,2,3.0,117.013836881,"[0, 0, 0, 1, 1]",75,512,59
938,4,2.0,117.239026105,"[1, 0, 0, 1, 1]",75,512,59
939,8,0.0,117.46971975900001,"[1, 0, 0, 1, 0]",75,512,59
940,16,0.0,117.71075299099999,"[1, 0, 0, 1, 0]",75,512,59
941,32,0.0,117.964347653,"[1, 0, 0, 1, 0]",75,512,59
942,64,0.0,118.244267923,"[1, 0, 0, 1, 0]",75,512,59
943,128,0.0,118.58276999,"[1, 0, 0, 1, 0]",75,512,59
944,256,0.0,119.03940281199999,"[1, 0, 0, 1, 0]",75,512,59
945,512,0.0,119.716628052,"[1, 0, 0, 1, 0]",75,512,59
946,0,0.0,119.95963314,"[1, 0, 0, 1, 0]",75,512,60
947,1,0.0,119.96169380500001,"[1, 0, 0, 1, 0]",75,512,60
948,2,0.0,120.20980100599999,"[1, 0, 0, 1, 0]",75,512,60
949,4,0.0,120.458216669,"[1, 0, 0, 1, 0]",75,512,60
950,8,0.0,120.73536623000001,"[1, 0, 0, 1, 0]",75,512,60
951,16,0.0,120.97862943199999,"[1, 0, 0, 1, 0]",75,512,60
952,32,0.0,121.25732078300001,"[1, 0, 0, 1, 0]",75,512,60
953,64,0.0,121.536376343,"[1, 0, 0, 1, 0]",75,512,60
954,128,0.0,121.87704165,"[1, 0, 0, 1, 0]",75,512,60
955,256,0.0,122.333219087,"[1, 0, 0, 1, 0]",75,512,60
956,512,0.0,123.03038320900001,"[1, 0, 0, 1, 0]",75,512,60
957,0,3.0,123.253769165,"[0, 0, 1, 1, 0]",75,512,61
958,1,3.0,123.255765516,"[0, 0, 1, 1, 0]",75,512,61
959,2,3.0,123.48000264200002,"[0, 0, 1, 1, 0]",75,512,61
960,4,3.0,123.70673564700002,"[0, 0, 1, 1, 0]",75,512,61
961,8,3.0,123.938299572,"[0, 0, 1, 1, 0]",75,512,61
962,16,3.0,124.17614474199999,"[0, 0, 1, 1, 0]",75,512,61
963,32,0.0,124.431081441,"[1, 0, 0, 1, 0]",75,512,61
964,64,0.0,124.713404572,"[1, 0, 0, 1, 0]",75,512,61
965,128,0.0,125.068093334,"[1, 0, 0, 1, 0]",75,512,61
966,256,0.0,125.52894320600001,"[1, 0, 0, 1, 0]",75,512,61
967,512,0.0,126.23183682999999,"[1, 0, 0, 1, 0]",75,512,61
968,0,4.0,126.45997936399999,"[1, 1, 0, 1, 1]",75,512,62
969,1,3.0,126.462047928,"[1, 1, 0, 0, 1]",75,512,62
970,2,3.0,126.69081154400001,"[1, 1, 0, 0, 1]",75,512,62
971,4,2.0,126.93280148,"[0, 1, 0, 0, 1]",75,512,62
972,8,0.0,127.17861262900001,"[0, 1, 1, 0, 1]",75,512,62
973,16,0.0,127.42312756199999,"[0, 1, 1, 0, 1]",75,512,62
974,32,0.0,127.683941836,"[0, 1, 1, 0, 1]",75,512,62
975,64,0.0,127.98157399300001,"[0, 1, 1, 0, 1]",75,512,62
976,128,0.0,128.331791135,"[0, 1, 1, 0, 1]",75,512,62
977,256,0.0,128.809633052,"[0, 1, 1, 0, 1]",75,512,62
978,512,0.0,129.523797816,"[0, 1, 1, 0, 1]",75,512,62
979,0,3.0,129.765316149,"[0, 0, 1, 1, 1]",75,512,63
980,1,2.0,129.767464092,"[0, 0, 1, 0, 1]",75,512,63
981,2,2.0,129.998137416,"[0, 0, 1, 0, 1]",75,512,63
982,4,2.0,130.231362114,"[0, 0, 1, 0, 1]",75,512,63
983,8,0.0,130.469822592,"[0, 1, 1, 0, 1]",75,512,63
984,16,0.0,130.715412792,"[0, 1, 1, 0, 1]",75,512,63
985,32,0.0,130.976071379,"[0, 1, 1, 0, 1]",75,512,63
986,64,0.0,131.27155634300001,"[0, 1, 1, 0, 1]",75,512,63
987,128,0.0,131.621895209,"[0, 1, 1, 0, 1]",75,512,63
988,256,0.0,132.141304015,"[0, 1, 1, 0, 1]",75,512,63
989,512,0.0,132.881483654,"[0, 1, 1, 0, 1]",75,512,63
990,0,2.0,133.123803339,"[0, 0, 1, 0, 1]",75,512,64
991,1,2.0,133.126029975,"[0, 0, 1, 0, 1]",75,512,64
992,2,2.0,133.37230620100001,"[0, 0, 1, 0, 1]",75,512,64
993,4,2.0,133.609016325,"[0, 0, 1, 0, 1]",75,512,64
994,8,2.0,133.84742027800002,"[0, 0, 1, 0, 1]",75,512,64
995,16,0.0,134.093956985,"[0, 1, 1, 0, 1]",75,512,64
996,32,0.0,134.361553784,"[0, 1, 1, 0, 1]",75,512,64
997,64,0.0,134.650492226,"[0, 1, 1, 0, 1]",75,512,64
998,128,0.0,135.006899989,"[0, 1, 1, 0, 1]",75,512,64
999,256,0.0,135.490548714,"[0, 1, 1, 0, 1]",75,512,64
1000,512,0.0,136.223779453,"[0, 1, 1, 0, 1]",75,512,64
1001,0,3.0,136.481739104,"[0, 1, 0, 1, 1]",75,512,65
1002,1,2.0,136.483894349,"[0, 1, 0, 0, 1]",75,512,65
1003,2,0.0,136.737513675,"[0, 1, 1, 0, 1]",75,512,65
1004,4,0.0,136.995543221,"[0, 1, 1, 0, 1]",75,512,65
1005,8,0.0,137.236969686,"[0, 1, 1, 0, 1]",75,512,65
1006,16,0.0,137.486282211,"[0, 1, 1, 0, 1]",75,512,65
1007,32,0.0,137.74992766,"[0, 1, 1, 0, 1]",75,512,65
1008,64,0.0,138.050748537,"[0, 1, 1, 0, 1]",75,512,65
1009,128,0.0,138.423292262,"[0, 1, 1, 0, 1]",75,512,65
1010,256,0.0,138.922132052,"[0, 1, 1, 0, 1]",75,512,65
1011,512,0.0,139.690141777,"[0, 1, 1, 0, 1]",75,512,65
1012,0,2.0,139.927836869,"[1, 0, 0, 1, 1]",75,512,66
1013,1,0.0,139.930089469,"[1, 0, 0, 1, 0]",75,512,66
1014,2,0.0,140.17076599,"[1, 0, 0, 1, 0]",75,512,66
1015,4,0.0,140.411164305,"[1, 0, 0, 1, 0]",75,512,66
1016,8,0.0,140.65644535,"[1, 0, 0, 1, 0]",75,512,66
1017,16,0.0,140.91062012,"[1, 0, 0, 1, 0]",75,512,66
1018,32,0.0,141.181678689,"[1, 0, 0, 1, 0]",75,512,66
1019,64,0.0,141.481191623,"[1, 0, 0, 1, 0]",75,512,66
1020,128,0.0,141.846052839,"[1, 0, 0, 1, 0]",75,512,66
1021,256,0.0,142.339725204,"[1, 0, 0, 1, 0]",75,512,66
1022,512,0.0,143.105162108,"[1, 0, 0, 1, 0]",75,512,66
1023,0,2.0,143.34322963,"[1, 0, 1, 1, 0]",75,512,67
1024,1,2.0,143.345700468,"[1, 0, 1, 1, 0]",75,512,67
1025,2,2.0,143.585797933,"[1, 0, 1, 1, 0]",75,512,67
1026,4,2.0,143.83114159800002,"[1, 0, 1, 1, 0]",75,512,67
1027,8,2.0,144.080449257,"[1, 0, 1, 1, 0]",75,512,67
1028,16,0.0,144.34381273900001,"[1, 0, 0, 1, 0]",75,512,67
1029,32,0.0,144.625834265,"[1, 0, 0, 1, 0]",75,512,67
1030,64,0.0,144.940232204,"[1, 0, 0, 1, 0]",75,512,67
1031,128,0.0,145.368960542,"[1, 0, 0, 1, 0]",75,512,67
1032,256,0.0,145.880878792,"[1, 0, 0, 1, 0]",75,512,67
1033,512,0.0,146.64114008,"[1, 0, 0, 1, 0]",75,512,67
1034,0,3.0,146.88969475,"[1, 0, 0, 0, 0]",75,512,68
1035,1,3.0,146.892072577,"[1, 0, 0, 0, 0]",75,512,68
1036,2,0.0,147.141323903,"[1, 0, 0, 1, 0]",75,512,68
1037,4,0.0,147.391238183,"[1, 0, 0, 1, 0]",75,512,68
1038,8,0.0,147.643021648,"[1, 0, 0, 1, 0]",75,512,68
1039,16,0.0,147.903304789,"[1, 0, 0, 1, 0]",75,512,68
1040,32,0.0,148.179354327,"[1, 0, 0, 1, 0]",75,512,68
1041,64,0.0,148.485926305,"[1, 0, 0, 1, 0]",75,512,68
1042,128,0.0,148.862846099,"[1, 0, 0, 1, 0]",75,512,68
1043,256,0.0,149.369086289,"[1, 0, 0, 1, 0]",75,512,68
1044,512,0.0,150.149354798,"[1, 0, 0, 1, 0]",75,512,68
1045,0,4.0,150.396549123,"[0, 0, 0, 0, 1]",75,512,69
1046,1,2.0,150.398993866,"[0, 1, 0, 0, 1]",75,512,69
1047,2,2.0,150.651045036,"[0, 1, 0, 0, 1]",75,512,69
1048,4,2.0,150.900992562,"[0, 1, 0, 0, 1]",75,512,69
1049,8,0.0,151.163751706,"[0, 1, 1, 0, 1]",75,512,69
1050,16,0.0,151.424363977,"[0, 1, 1, 0, 1]",75,512,69
1051,32,0.0,151.70024984100002,"[0, 1, 1, 0, 1]",75,512,69
1052,64,0.0,152.012514135,"[0, 1, 1, 0, 1]",75,512,69
1053,128,0.0,152.392084012,"[0, 1, 1, 0, 1]",75,512,69
1054,256,0.0,152.922874318,"[0, 1, 1, 0, 1]",75,512,69
1055,512,0.0,153.707302393,"[0, 1, 1, 0, 1]",75,512,69
1056,0,2.0,153.955646378,"[0, 0, 1, 0, 1]",75,512,70
1057,1,2.0,153.957989729,"[0, 0, 1, 0, 1]",75,512,70
1058,2,2.0,154.207384327,"[0, 0, 1, 0, 1]",75,512,70
1059,4,2.0,154.459306747,"[0, 0, 1, 0, 1]",75,512,70
1060,8,0.0,154.712842276,"[0, 1, 1, 0, 1]",75,512,70
1061,16,0.0,155.017666166,"[0, 1, 1, 0, 1]",75,512,70
1062,32,0.0,155.314158176,"[0, 1, 1, 0, 1]",75,512,70
1063,64,0.0,155.62788846200002,"[0, 1, 1, 0, 1]",75,512,70
1064,128,0.0,156.015132669,"[0, 1, 1, 0, 1]",75,512,70
1065,256,0.0,156.547629631,"[0, 1, 1, 0, 1]",75,512,70
1066,512,0.0,157.355651793,"[0, 1, 1, 0, 1]",75,512,70
1067,0,3.0,157.607002247,"[0, 1, 0, 1, 0]",75,512,71
1068,1,3.0,157.609483395,"[0, 1, 0, 1, 0]",75,512,71
1069,2,3.0,157.867822847,"[0, 1, 0, 1, 0]",75,512,71
1070,4,3.0,158.136606404,"[0, 1, 0, 1, 0]",75,512,71
1071,8,2.0,158.40531308,"[1, 1, 0, 1, 0]",75,512,71
1072,16,0.0,158.672151921,"[1, 0, 0, 1, 0]",75,512,71
1073,32,0.0,158.958618859,"[1, 0, 0, 1, 0]",75,512,71
1074,64,0.0,159.281432563,"[1, 0, 0, 1, 0]",75,512,71
1075,128,0.0,159.668235505,"[1, 0, 0, 1, 0]",75,512,71
1076,256,0.0,160.193177139,"[1, 0, 0, 1, 0]",75,512,71
1077,512,0.0,161.00777916,"[1, 0, 0, 1, 0]",75,512,71
1078,0,3.0,161.25790536,"[1, 1, 0, 0, 0]",75,512,72
1079,1,3.0,161.260301569,"[1, 1, 0, 0, 0]",75,512,72
1080,2,3.0,161.513945019,"[1, 1, 0, 0, 0]",75,512,72
1081,4,3.0,161.771025095,"[1, 1, 0, 0, 0]",75,512,72
1082,8,0.0,162.038613876,"[1, 0, 0, 1, 0]",75,512,72
1083,16,0.0,162.318998105,"[1, 0, 0, 1, 0]",75,512,72
1084,32,0.0,162.615582515,"[1, 0, 0, 1, 0]",75,512,72
1085,64,0.0,162.959133808,"[1, 0, 0, 1, 0]",75,512,72
1086,128,0.0,163.38334849700001,"[1, 0, 0, 1, 0]",75,512,72
1087,256,0.0,163.921489599,"[1, 0, 0, 1, 0]",75,512,72
1088,512,0.0,164.767502903,"[1, 0, 0, 1, 0]",75,512,72
1089,0,4.0,165.027329365,"[0, 0, 1, 0, 0]",75,512,73
1090,1,2.0,165.029837625,"[0, 1, 1, 0, 0]",75,512,73
1091,2,2.0,165.285995683,"[0, 1, 1, 0, 0]",75,512,73
1092,4,2.0,165.547840625,"[0, 1, 1, 0, 0]",75,512,73
1093,8,0.0,165.812266808,"[0, 1, 1, 0, 1]",75,512,73
